"CPC21code","CPC21partial","HS12code","HS12partial"
"41251",1,"7216.32",0
"41251",1,"7216.33",0
"41251",1,"7216.40",0
"41251",1,"7216.50",0
"41252",1,"7301.10",0
"41252",1,"7301.20",0
"41253",1,"7302.10",0
"41253",1,"7302.30",0
"41253",1,"7302.40",0
"41253",1,"7302.90",0
"41261",1,"7215.10",0
"41261",1,"7215.50",0
"41261",1,"7215.90",0
"41262",1,"7216.61",0
"41262",1,"7216.69",0
"41262",1,"7216.91",0
"41262",1,"7216.99",0
"41263",1,"7217.10",0
"41263",1,"7217.20",0
"41263",1,"7217.30",0
"41263",1,"7217.90",0
"41264",1,"7222.20",0
"41264",1,"7228.50",0
"41265",1,"7222.30",0
"41265",1,"7228.60",0
"41266",1,"7222.40",0
"41266",1,"7228.70",0
"41267",1,"7223.00",0
"41267",1,"7229.20",0
"41267",1,"7229.90",0
"41271",0,"7228.10",0
"41272",0,"7228.20",0
"41273",0,"7228.80",0
"41281",1,"7304.11",0
"41281",1,"7304.19",0
"41282",1,"7304.22",0
"41282",1,"7304.23",0
"41282",1,"7304.24",0
"41282",1,"7304.29",0
"41283",1,"7304.31",0
"41283",1,"7304.39",0
"41283",1,"7304.41",0
"41283",1,"7304.49",0
"41283",1,"7304.51",0
"41283",1,"7304.59",0
"41284",0,"7304.90",0
"41285",1,"7305.11",0
"41285",1,"7305.12",0
"41285",1,"7305.19",0
"41285",1,"7306.11",0
"41285",1,"7306.19",0
"41286",1,"7305.20",0
"41286",1,"7306.21",0
"41286",1,"7306.29",0
"41287",1,"7305.31",0
"41287",1,"7305.39",0
"41287",1,"7306.30",0
"41287",1,"7306.40",0
"41287",1,"7306.50",0
"41288",1,"7306.61",0
"41288",1,"7306.69",0
"41289",1,"7305.90",0
"41289",1,"7306.90",0
"41291",0,"7303.00",0
"41292",1,"7307.11",0
"41292",1,"7307.19",0
"41293",1,"7307.21",0
"41293",1,"7307.22",0
"41293",1,"7307.23",0
"41293",1,"7307.29",0
"41293",1,"7307.91",0
"41293",1,"7307.92",0
"41293",1,"7307.93",0
"41293",1,"7307.99",0
"41310",1,"7106.10",0
"41310",1,"7106.91",0
"41310",1,"7106.92",0
"41320",1,"7108.11",0
"41320",1,"7108.12",0
"41320",1,"7108.13",0
"41320",1,"7108.20",0
"41330",1,"7110.11",0
"41330",1,"7110.19",0
"41330",1,"7110.21",0
"41330",1,"7110.29",0
"41330",1,"7110.31",0
"41330",1,"7110.39",0
"41330",1,"7110.41",0
"41330",1,"7110.49",0
"41330",1,"7115.10",0
"41340",0,"7109.00",0
"41350",1,"7107.00",0
"41350",1,"7111.00",0
"41411",0,"7401.00",0
"41412",0,"7402.00",0
"41413",1,"7403.11",0
"41413",1,"7403.12",0
"41413",1,"7403.13",0
"41413",1,"7403.19",0
"41413",1,"7403.21",0
"41413",1,"7403.22",0
"41413",1,"7403.29",0
"41413",1,"7405.00",0
"41421",1,"7501.10",0
"41421",1,"7501.20",0
"41422",1,"7502.10",0
"41422",1,"7502.20",0
"41431",1,"7601.10",0
"41431",1,"7601.20",0
"41432",0,"2818.20",0
"41441",1,"7801.10",0
"41441",1,"7801.91",0
"41441",1,"7801.99",0
"41442",1,"7901.11",0
"41442",1,"7901.12",0
"41442",1,"7901.20",0
"41443",1,"8001.10",0
"41443",1,"8001.20",0
"41511",1,"7406.10",0
"41511",1,"7406.20",0
"41512",1,"7407.10",0
"41512",1,"7407.21",0
"41512",1,"7407.29",0
"41513",1,"7408.11",0
"41513",1,"7408.19",0
"41513",1,"7408.21",0
"41513",1,"7408.22",0
"41513",1,"7408.29",0
"41514",1,"7409.11",0
"41514",1,"7409.19",0
"41514",1,"7409.21",0
"41514",1,"7409.29",0
"41514",1,"7409.31",0
"41514",1,"7409.39",0
"41514",1,"7409.40",0
"41514",1,"7409.90",0
"41515",1,"7410.11",0
"41515",1,"7410.12",0
"41515",1,"7410.21",0
"41515",1,"7410.22",0
"41516",1,"7411.10",0
"41516",1,"7411.21",0
"41516",1,"7411.22",0
"41516",1,"7411.29",0
"41516",1,"7412.10",0
"41516",1,"7412.20",0
"41521",0,"7504.00",0
"41522",1,"7505.11",0
"41522",1,"7505.12",0
"41522",1,"7505.21",0
"41522",1,"7505.22",0
"41523",1,"7506.10",0
"41523",1,"7506.20",0
"41524",1,"7507.11",0
"41524",1,"7507.12",0
"41524",1,"7507.20",0
"41531",1,"7603.10",0
"41531",1,"7603.20",0
"41532",1,"7604.10",0
"41532",1,"7604.21",0
"41532",1,"7604.29",0
"41533",1,"7605.11",0
"41533",1,"7605.19",0
"41533",1,"7605.21",0
"41533",1,"7605.29",0
"41534",1,"7606.11",0
"41534",1,"7606.12",0
"41534",1,"7606.91",0
"41534",1,"7606.92",0
"41535",1,"7607.11",0
"41535",1,"7607.19",0
"41535",1,"7607.20",0
"41536",1,"7608.10",0
"41536",1,"7608.20",0
"41536",1,"7609.00",0
"41542",1,"7804.11",0
"41542",1,"7804.19",0
"41542",1,"7804.20",0
"41544",1,"7903.10",0
"41544",1,"7903.90",0
"41545",1,"7904.00",0
"41545",1,"7905.00",0
"41547",0,"8003.00",0
"41601",1,"8101.10",0
"41601",1,"8101.94",0
"41601",1,"8102.10",0
"41601",1,"8102.94",0
"41601",1,"8103.20",0
"41601",1,"8104.11",0
"41601",1,"8104.19",0
"41601",1,"8105.20",0
"41601",1,"8107.20",0
"41601",1,"8108.20",0
"41601",1,"8109.20",0
"41601",1,"8112.12",0
"41601",1,"8112.51",0
"41601",1,"8112.92",0
"41602",1,"8101.96",0
"41602",1,"8101.99",0
"41602",1,"8102.95",0
"41602",1,"8102.96",0
"41602",1,"8102.99",0
"41602",1,"8103.90",0
"41602",1,"8104.30",0
"41602",1,"8104.90",0
"41602",1,"8105.90",0
"41602",1,"8107.90",0
"41602",1,"8108.90",0
"41602",1,"8109.90",0
"41602",1,"8112.19",0
"41602",1,"8112.59",0
"41602",1,"8112.99",0
"41603",1,"8106.00",0
"41603",1,"8110.10",0
"41603",1,"8110.90",0
"41603",1,"8111.00",0
"41603",1,"8112.21",0
"41603",1,"8112.29",0
"41604",0,"8113.00",0
"42110",1,"7308.10",0
"42110",1,"7308.20",0
"42120",1,"7308.30",0
"42120",1,"7610.10",0
"42190",1,"7308.40",0
"42190",1,"7308.90",0
"42190",1,"7610.90",0
"42210",1,"7309.00",0
"42210",1,"7611.00",0
"42220",1,"7311.00",0
"42220",1,"7613.00",0
"42310",0,"8401.10",0
"42320",1,"8402.11",0
"42320",1,"8402.12",0
"42320",1,"8402.19",0
"42320",1,"8402.20",0
"42330",1,"8404.10",0
"42330",1,"8404.20",0
"42341",0,"8401.40",0
"42342",1,"8402.90",0
"42342",1,"8404.90",0
"42911",1,"7324.10",0
"42911",1,"7324.21",0
"42911",1,"7324.29",0
"42911",1,"7324.90",0
"42911",1,"7418.20",0
"42911",1,"7615.20",0
"42912",1,"7323.10",0
"42912",1,"7323.91",0
"42912",1,"7323.92",0
"42912",1,"7323.93",0
"42912",1,"7323.94",0
"42912",1,"7323.99",0
"42912",1,"7418.10",0
"42912",1,"7615.10",0
"42912",1,"8210.00",0
"42913",1,"8211.10",0
"42913",1,"8211.91",0
"42913",1,"8211.92",0
"42913",1,"8211.93",0
"42913",1,"8211.94",0
"42913",1,"8211.95",0
"42913",1,"8213.00",0
"42914",1,"8212.10",0
"42914",1,"8212.20",0
"42914",1,"8212.90",0
"42915",1,"8214.10",0
"42915",1,"8214.20",0
"42915",1,"8214.90",0
"42916",1,"8215.10",0
"42916",1,"8215.20",0
"42916",1,"8215.91",0
"42916",1,"8215.99",0
"42921",1,"8201.10",0
"42921",1,"8201.30",0
"42921",1,"8201.40",0
"42921",1,"8201.50",0
"42921",1,"8201.60",0
"42921",1,"8201.90",0
"42921",1,"8202.10",0
"42921",1,"8202.20",0
"42921",1,"8202.31",0
"42921",1,"8202.39",0
"42921",1,"8202.40",0
"42921",1,"8202.91",0
"42921",1,"8202.99",0
"42921",1,"8203.10",0
"42921",1,"8203.20",0
"42921",1,"8203.30",0
"42921",1,"8203.40",0
"42921",1,"8204.11",0
"42921",1,"8204.12",0
"42921",1,"8204.20",0
"42921",1,"8205.10",0
"42921",1,"8205.20",0
"42921",1,"8205.30",0
"42921",1,"8205.40",0
"42921",1,"8205.51",0
"42921",1,"8205.59",0
"42921",1,"8205.60",0
"42921",1,"8205.70",0
"42921",1,"8205.90",0
"42921",1,"8206.00",0
"42922",1,"8207.13",0
"42922",1,"8207.19",0
"42922",1,"8207.20",0
"42922",1,"8207.30",0
"42922",1,"8207.40",0
"42922",1,"8207.50",0
"42922",1,"8207.60",0
"42922",1,"8207.70",0
"42922",1,"8207.80",0
"42922",1,"8207.90",0
"42922",1,"8208.10",0
"42922",1,"8208.20",0
"42922",1,"8208.30",0
"42922",1,"8208.40",0
"42922",1,"8208.90",0
"42922",1,"8209.00",0
"42931",1,"7310.10",0
"42931",1,"7310.21",0
"42931",1,"7310.29",0
"42931",1,"7612.10",0
"42931",1,"7612.90",0
"42932",1,"8309.10",0
"42932",1,"8309.90",0
"42941",1,"7312.10",0
"42941",1,"7312.90",0
"42942",1,"7413.00",0
"42942",1,"7614.10",0
"42942",1,"7614.90",0
"42943",1,"7314.12",0
"42943",1,"7314.14",0
"42943",1,"7314.19",0
"42943",1,"7314.20",0
"42943",1,"7314.31",0
"42943",1,"7314.39",0
"42943",1,"7314.41",0
"42943",1,"7314.42",0
"42943",1,"7314.49",0
"42943",1,"7314.50",0
"42944",1,"7317.00",0
"42944",1,"7318.11",0
"42944",1,"7318.12",0
"42944",1,"7318.13",0
"42944",1,"7318.14",0
"42944",1,"7318.15",0
"42944",1,"7318.16",0
"42944",1,"7318.19",0
"42944",1,"7318.21",0
"42944",1,"7318.22",0
"42944",1,"7318.23",0
"42944",1,"7318.24",0
"42944",1,"7318.29",0
"42944",1,"7415.10",0
"42944",1,"7415.21",0
"42944",1,"7415.29",0
"42944",1,"7415.33",0
"42944",1,"7415.39",0
"42944",1,"7616.10",0
"42945",1,"7320.10",0
"42945",1,"7320.20",0
"42945",1,"7320.90",0
"42946",0,"7313.00",0
"42950",1,"8311.10",0
"42950",1,"8311.20",0
"42950",1,"8311.30",0
"42950",1,"8311.90",0
"42991",1,"7315.20",0
"42991",1,"7315.81",0
"42991",1,"7315.82",0
"42991",1,"7315.89",0
"42991",1,"7315.90",0
"42991",1,"7419.10",0
"42992",1,"8301.10",0
"42992",1,"8301.20",0
"42992",1,"8301.30",0
"42992",1,"8301.40",0
"42992",1,"8301.50",0
"42992",1,"8301.60",0
"42992",1,"8301.70",0
"42992",1,"8302.10",0
"42992",1,"8302.20",0
"42992",1,"8302.30",0
"42992",1,"8302.41",0
"42992",1,"8302.42",0
"42992",1,"8302.49",0
"42992",1,"8302.50",0
"42992",1,"8302.60",0
"42993",0,"8303.00",0
"42994",0,"8304.00",0
"42995",1,"8305.10",0
"42995",1,"8305.20",0
"42995",1,"8305.90",0
"42996",1,"8306.21",0
"42996",1,"8306.29",0
"42996",1,"8306.30",0
"42997",1,"7319.40",0
"42997",1,"7319.90",0
"42997",1,"8308.10",0
"42997",1,"8308.20",0
"42997",1,"8308.90",0
"42998",0,"8487.10",0
"42999",1,"7316.00",0
"42999",1,"7325.10",0
"42999",1,"7325.91",0
"42999",1,"7325.99",0
"42999",1,"7326.11",0
"42999",1,"7326.19",0
"42999",1,"7326.20",0
"42999",1,"7326.90",0
"42999",1,"7419.91",0
"42999",1,"7419.99",0
"42999",1,"7508.10",0
"42999",1,"7508.90",0
"42999",1,"7616.91",0
"42999",1,"7616.99",0
"42999",1,"7806.00",0
"42999",1,"7907.00",0
"42999",1,"8007.00",0
"42999",1,"8306.10",0
"42999",1,"8307.10",0
"42999",1,"8307.90",0
"42999",1,"8310.00",0
"43110",1,"8407.21",0
"43110",1,"8407.29",0
"43110",1,"8407.90",0
"43110",1,"8408.10",0
"43110",1,"8408.90",0
"43121",1,"8407.31",0
"43121",1,"8407.32",0
"43121",1,"8407.33",0
"43122",0,"8407.34",0
"43123",0,"8408.20",0
"43131",0,"8407.10",0
"43132",1,"8411.11",0
"43132",1,"8411.12",0
"43132",1,"8411.21",0
"43132",1,"8411.22",0
"43133",0,"8412.10",0
"43134",1,"8805.10",0
"43134",1,"8805.21",0
"43134",1,"8805.29",0
"43141",1,"8406.10",0
"43141",1,"8406.81",0
"43141",1,"8406.82",0
"43142",1,"8410.11",0
"43142",1,"8410.12",0
"43142",1,"8410.13",0
"43143",1,"8411.81",0
"43143",1,"8411.82",0
"43151",1,"8409.91",0
"43151",1,"8409.99",0
"43152",0,"8409.10",0
"43153",0,"8406.90",0
"43154",0,"8410.90",0
"43155",0,"8411.91",0
"43156",0,"8411.99",0
"43211",1,"8412.21",0
"43211",1,"8412.31",0
"43219",1,"8412.29",0
"43219",1,"8412.39",0
"43219",1,"8412.80",0
"43220",1,"8413.11",0
"43220",1,"8413.19",0
"43220",1,"8413.20",0
"43220",1,"8413.30",0
"43220",1,"8413.40",0
"43220",1,"8413.50",0
"43220",1,"8413.60",0
"43220",1,"8413.70",0
"43220",1,"8413.81",0
"43220",1,"8413.82",0
"43230",1,"8414.10",0
"43230",1,"8414.20",0
"43230",1,"8414.30",0
"43230",1,"8414.40",0
"43230",1,"8414.80",0
"43240",1,"8481.10",0
"43240",1,"8481.20",0
"43240",1,"8481.30",0
"43240",1,"8481.40",0
"43240",1,"8481.80",0
"43251",0,"8412.90",0
"43252",1,"8413.91",0
"43252",1,"8413.92",0
"43253",0,"8414.90",0
"43254",0,"8481.90",0
"43310",1,"8482.10",0
"43310",1,"8482.20",0
"43310",1,"8482.30",0
"43310",1,"8482.40",0
"43310",1,"8482.50",0
"43310",1,"8482.80",0
"43320",1,"7315.11",0
"43320",1,"7315.12",0
"43320",1,"8483.10",0
"43320",1,"8483.20",0
"43320",1,"8483.30",0
"43320",1,"8483.40",0
"43320",1,"8483.50",0
"43320",1,"8483.60",0
"43331",1,"8482.91",0
"43331",1,"8482.99",0
"43332",1,"7315.19",0
"43332",1,"8483.90",0
"43410",1,"8416.10",0
"43410",1,"8416.20",0
"43410",1,"8416.30",0
"43420",1,"8417.10",0
"43420",1,"8417.80",0
"43420",1,"8514.10",0
"43420",1,"8514.20",0
"43420",1,"8514.30",0
"43420",1,"8514.40",0
"43430",1,"8416.90",0
"43430",1,"8417.90",0
"43430",1,"8514.90",0
"43510",1,"8425.11",0
"43510",1,"8425.19",0
"43510",1,"8425.31",0
"43510",1,"8425.39",0
"43510",1,"8425.41",0
"43510",1,"8425.42",0
"43510",1,"8425.49",0
"43520",1,"8426.11",0
"43520",1,"8426.12",0
"43520",1,"8426.19",0
"43520",1,"8426.20",0
"43520",1,"8426.30",0
"43520",1,"8426.41",0
"43520",1,"8426.49",0
"43520",1,"8426.91",0
"43520",1,"8426.99",0
"43530",1,"8427.10",0
"43530",1,"8427.20",0
"43530",1,"8427.90",0
"43530",1,"8709.11",0
"43530",1,"8709.19",0
"43540",1,"8428.10",0
"43540",1,"8428.40",0
"43550",1,"8428.20",0
"43550",1,"8428.32",0
"43550",1,"8428.33",0
"43550",1,"8428.39",0
"43560",1,"8428.60",0
"43560",1,"8428.90",0
"43570",1,"8431.10",0
"43570",1,"8431.20",0
"43570",1,"8431.31",0
"43570",1,"8431.39",0
"43570",1,"8709.90",0
"43580",0,"8431.41",0
"43911",1,"8405.10",0
"43911",1,"8419.40",0
"43911",1,"8419.50",0
"43911",1,"8419.60",0
"43912",1,"8415.10",0
"43912",1,"8415.20",0
"43912",1,"8415.81",0
"43912",1,"8415.82",0
"43912",1,"8415.83",0
"43913",1,"8418.50",0
"43913",1,"8418.61",0
"43913",1,"8418.69",0
"43914",1,"8421.21",0
"43914",1,"8421.22",0
"43914",1,"8421.29",0
"43914",1,"8421.39",0
"43915",1,"8421.23",0
"43915",1,"8421.31",0
"43921",1,"8422.20",0
"43921",1,"8422.30",0
"43921",1,"8422.40",0
"43922",1,"8423.10",0
"43922",1,"8423.20",0
"43922",1,"8423.30",0
"43922",1,"8423.81",0
"43922",1,"8423.82",0
"43922",1,"8423.89",0
"43923",1,"8424.10",0
"43923",1,"8424.20",0
"43923",1,"8424.30",0
"43923",1,"8424.89",0
"43924",1,"8484.10",0
"43924",1,"8484.20",0
"43924",1,"8484.90",0
"43931",1,"8414.59",0
"43931",1,"8421.19",0
"43932",0,"8419.89",0
"43933",0,"8420.10",0
"43934",1,"8476.21",0
"43934",1,"8476.29",0
"43934",1,"8476.81",0
"43934",1,"8476.89",0
"43935",0,"8422.19",0
"43941",1,"8405.90",0
"43941",1,"8415.90",0
"43941",1,"8418.91",0
"43941",1,"8418.99",0
"43941",1,"8419.90",0
"43942",1,"8421.91",0
"43942",1,"8421.99",0
"43943",1,"8420.91",0
"43943",1,"8420.99",0
"43943",1,"8423.90",0
"43943",1,"8424.90",0
"43943",1,"8476.90",0
"43944",0,"8422.90",0
"43949",0,"8487.90",0
"44111",0,"8432.10",0
"44112",1,"8432.21",0
"44112",1,"8432.29",0
"44113",0,"8432.30",0
"44114",0,"8432.40",0
"44115",0,"8432.90",0
"44119",0,"8432.80",0
"44121",1,"8433.11",0
"44121",1,"8433.19",0
"44122",0,"8433.51",0
"44123",0,"8433.20",0
"44124",0,"8433.30",0
"44125",0,"8433.40",0
"44126",0,"8433.53",0
"44127",0,"8433.60",0
"44128",0,"8437.10",0
"44129",1,"8433.52",0
"44129",1,"8433.59",0
"44129",1,"8433.90",0
"44131",0,"8434.10",0
"44132",0,"8434.20",0
"44139",0,"8434.90",0
"44141",0,"8701.10",0
"44142",0,"8701.30",0
"44149",0,"8701.90",0
"44150",0,"8424.81",0
"44160",0,"8716.20",0
"44191",0,"8435.10",0
"44192",0,"8436.10",0
"44193",0,"8436.21",0
"44194",0,"8436.29",0
"44198",0,"8436.80",0
"44199",1,"8435.90",0
"44199",1,"8436.91",0
"44199",1,"8436.99",0
"44211",1,"8456.10",0
"44211",1,"8456.20",0
"44211",1,"8456.30",0
"44211",1,"8456.90",0
"44212",1,"8457.10",0
"44212",1,"8457.20",0
"44212",1,"8457.30",0
"44213",1,"8458.11",0
"44213",1,"8458.19",0
"44213",1,"8458.91",0
"44213",1,"8458.99",0
"44214",1,"8459.10",0
"44214",1,"8459.21",0
"44214",1,"8459.29",0
"44214",1,"8459.31",0
"44214",1,"8459.39",0
"44214",1,"8459.40",0
"44214",1,"8459.51",0
"44214",1,"8459.59",0
"44214",1,"8459.61",0
"44214",1,"8459.69",0
"44215",0,"8459.70",0
"44216",1,"8460.11",0
"44216",1,"8460.19",0
"44216",1,"8460.21",0
"44216",1,"8460.29",0
"44216",1,"8460.31",0
"44216",1,"8460.39",0
"44216",1,"8460.40",0
"44216",1,"8460.90",0
"44216",1,"8461.20",0
"44216",1,"8461.30",0
"44216",1,"8461.40",0
"44216",1,"8461.50",0
"44216",1,"8461.90",0
"44217",1,"8462.10",0
"44217",1,"8462.21",0
"44217",1,"8462.29",0
"44217",1,"8462.31",0
"44217",1,"8462.39",0
"44217",1,"8462.41",0
"44217",1,"8462.49",0
"44217",1,"8462.91",0
"44217",1,"8462.99",0
"44218",1,"8463.10",0
"44218",1,"8463.20",0
"44218",1,"8463.30",0
"44218",1,"8463.90",0
"44221",1,"8464.10",0
"44221",1,"8464.20",0
"44221",1,"8464.90",0
"44222",1,"8465.10",0
"44222",1,"8465.91",0
"44222",1,"8465.92",0
"44222",1,"8465.93",0
"44222",1,"8465.94",0
"44222",1,"8465.95",0
"44222",1,"8465.96",0
"44222",1,"8465.99",0
"44222",1,"8479.30",0
"44231",1,"8467.11",0
"44231",1,"8467.19",0
"44231",1,"8467.81",0
"44231",1,"8467.89",0
"44232",1,"8467.21",0
"44232",1,"8467.22",0
"44232",1,"8467.29",0
"44241",1,"8515.11",0
"44241",1,"8515.19",0
"44241",1,"8515.21",0
"44241",1,"8515.29",0
"44241",1,"8515.31",0
"44241",1,"8515.39",0
"44241",1,"8515.80",0
"44242",1,"8468.10",0
"44242",1,"8468.20",0
"44242",1,"8468.80",0
"44251",1,"8466.10",0
"44251",1,"8466.20",0
"44251",1,"8466.30",0
"44251",1,"8466.93",0
"44251",1,"8466.94",0
"44252",1,"8466.91",0
"44252",1,"8466.92",0
"44253",1,"8467.91",0
"44253",1,"8467.92",0
"44253",1,"8467.99",0
"44255",0,"8515.90",0
"44256",0,"8468.90",0
"44310",1,"8454.10",0
"44310",1,"8454.20",0
"44310",1,"8454.30",0
"44310",1,"8455.10",0
"44310",1,"8455.21",0
"44310",1,"8455.22",0
"44320",1,"8454.90",0
"44320",1,"8455.30",0
"44320",1,"8455.90",0
"44411",0,"8428.31",0
"44412",1,"8430.31",0
"44412",1,"8430.39",0
"44412",1,"8430.41",0
"44412",1,"8430.49",0
"44421",1,"8429.11",0
"44421",1,"8429.19",0
"44422",0,"8429.20",0
"44423",0,"8429.30",0
"44424",0,"8429.40",0
"44425",0,"8429.51",0
"44426",0,"8429.52",0
"44427",1,"8429.59",0
"44427",1,"8430.50",0
"44428",0,"8704.10",0
"44429",0,"8431.42",0
"44430",1,"8430.10",0
"44430",1,"8430.20",0
"44430",1,"8430.61",0
"44430",1,"8430.69",0
"44430",1,"8479.10",0
"44440",1,"8474.10",0
"44440",1,"8474.20",0
"44440",1,"8474.31",0
"44440",1,"8474.32",0
"44440",1,"8474.39",0
"44440",1,"8474.80",0
"44461",1,"8431.43",0
"44461",1,"8431.49",0
"44462",0,"8474.90",0
"44511",0,"8421.11",0
"44513",0,"8437.80",0
"44515",1,"8417.20",0
"44515",1,"8419.81",0
"44516",1,"8438.10",0
"44516",1,"8438.20",0
"44516",1,"8438.30",0
"44516",1,"8438.40",0
"44516",1,"8438.50",0
"44516",1,"8438.60",0
"44516",1,"8438.80",0
"44516",1,"8479.20",0
"44517",0,"8478.10",0
"44518",0,"8419.31",0
"44522",1,"8437.90",0
"44522",1,"8438.90",0
"44523",0,"8478.90",0
"44611",1,"8444.00",0
"44611",1,"8445.11",0
"44611",1,"8445.12",0
"44611",1,"8445.13",0
"44611",1,"8445.19",0
"44611",1,"8445.20",0
"44611",1,"8445.30",0
"44611",1,"8445.40",0
"44611",1,"8445.90",0
"44612",1,"8446.10",0
"44612",1,"8446.21",0
"44612",1,"8446.29",0
"44612",1,"8446.30",0
"44613",1,"8447.11",0
"44613",1,"8447.12",0
"44613",1,"8447.20",0
"44613",1,"8447.90",0
"44614",1,"8448.11",0
"44614",1,"8448.19",0
"44621",1,"8452.21",0
"44621",1,"8452.29",0
"44622",1,"8450.20",0
"44622",1,"8451.10",0
"44622",1,"8451.29",0
"44629",1,"8443.19",1
"44629",1,"8449.00",0
"44629",1,"8451.30",0
"44629",1,"8451.40",0
"44629",1,"8451.50",0
"44629",1,"8451.80",0
"44630",1,"8453.10",0
"44630",1,"8453.20",0
"44630",1,"8453.80",0
"44640",1,"8448.20",0
"44640",1,"8448.31",0
"44640",1,"8448.32",0
"44640",1,"8448.33",0
"44640",1,"8448.39",0
"44640",1,"8448.42",0
"44640",1,"8448.49",0
"44640",1,"8448.51",0
"44640",1,"8448.59",0
"44640",1,"8450.90",0
"44640",1,"8451.90",0
"44640",1,"8452.30",0
"44640",1,"8452.90",0
"44640",1,"8453.90",0
"44710",0,"8710.00",0
"44720",1,"9301.10",0
"44720",1,"9301.20",0
"44720",1,"9301.90",0
"44730",1,"9302.00",0
"44730",1,"9303.10",0
"44730",1,"9303.20",0
"44730",1,"9303.30",0
"44730",1,"9303.90",0
"44730",1,"9304.00",0
"44740",1,"9306.21",0
"44740",1,"9306.29",0
"44740",1,"9306.30",0
"44740",1,"9306.90",0
"44750",0,"9307.00",0
"44760",1,"9305.10",0
"44760",1,"9305.20",0
"44760",1,"9305.91",0
"44760",1,"9305.99",0
"44811",1,"8418.10",0
"44811",1,"8418.21",0
"44811",1,"8418.29",0
"44811",1,"8418.30",0
"44811",1,"8418.40",0
"44812",1,"8422.11",0
"44812",1,"8450.11",0
"44812",1,"8450.12",0
"44812",1,"8450.19",0
"44812",1,"8451.21",0
"44813",0,"6301.10",0
"44814",0,"8452.10",0
"44815",1,"8414.51",0
"44815",1,"8414.60",0
"44816",1,"8508.11",0
"44816",1,"8509.40",0
"44816",1,"8509.80",0
"44816",1,"8510.10",0
"44816",1,"8510.20",0
"44816",1,"8510.30",0
"44816",1,"8516.31",0
"44816",1,"8516.32",0
"44816",1,"8516.33",0
"44816",1,"8516.40",0
"44816",1,"8516.71",0
"44816",1,"8516.72",0
"44816",1,"8516.79",0
"44817",1,"8516.10",0
"44817",1,"8516.21",0
"44817",1,"8516.29",0
"44817",1,"8516.50",0
"44817",1,"8516.60",0
"44818",0,"8516.80",0
"44821",1,"7321.11",0
"44821",1,"7321.12",0
"44821",1,"7321.19",0
"44822",1,"7321.81",0
"44822",1,"7321.82",0
"44822",1,"7321.89",0
"44823",1,"7322.11",0
"44823",1,"7322.19",0
"44824",0,"7322.90",0
"44825",0,"8403.10",0
"44826",1,"8419.11",0
"44826",1,"8419.19",0
"44831",1,"8508.70",0
"44831",1,"8509.90",0
"44831",1,"8510.90",0
"44831",1,"8516.90",0
"44832",0,"7321.90",0
"44833",0,"8403.90",0
"44911",0,"8421.12",0
"44912",1,"8419.32",0
"44912",1,"8419.39",0
"44913",1,"8439.10",0
"44913",1,"8439.20",0
"44913",1,"8439.30",0
"44913",1,"8441.10",0
"44913",1,"8441.20",0
"44913",1,"8441.30",0
"44913",1,"8441.40",0
"44913",1,"8441.80",0
"44914",1,"8440.10",0
"44914",1,"8442.30",0
"44914",1,"8443.11",0
"44914",1,"8443.13",0
"44914",1,"8443.14",0
"44914",1,"8443.15",0
"44914",1,"8443.16",0
"44914",1,"8443.17",0
"44914",1,"8443.19",1
"44915",1,"8477.10",0
"44915",1,"8477.20",0
"44915",1,"8477.30",0
"44915",1,"8477.40",0
"44915",1,"8477.51",0
"44915",1,"8477.59",0
"44915",1,"8477.80",0
"44916",1,"8480.10",0
"44916",1,"8480.20",0
"44916",1,"8480.30",0
"44916",1,"8480.41",0
"44916",1,"8480.49",0
"44916",1,"8480.50",0
"44916",1,"8480.60",0
"44916",1,"8480.71",0
"44916",1,"8480.79",0
"44917",1,"8443.32",1
"44917",1,"8443.39",0
"44918",1,"8486.10",0
"44918",1,"8486.20",0
"44918",1,"8486.30",0
"44918",1,"8486.40",0
"44919",1,"8401.20",0
"44919",1,"8475.10",0
"44919",1,"8475.21",0
"44919",1,"8475.29",0
"44919",1,"8479.40",0
"44919",1,"8479.50",0
"44919",1,"8479.60",0
"44919",1,"8479.71",0
"44919",1,"8479.79",0
"44919",1,"8479.81",0
"44919",1,"8479.82",0
"44919",1,"8479.89",0
"44919",1,"8508.19",0
"44919",1,"8508.60",0
"44921",1,"8439.91",0
"44921",1,"8439.99",0
"44921",1,"8441.90",0
"44922",1,"8440.90",0
"44922",1,"8442.40",0
"44922",1,"8443.91",0
"44922",1,"8443.99",0
"44923",0,"8486.90",0
"44929",1,"8475.90",0
"44929",1,"8477.90",0
"44929",1,"8479.90",0
"45110",0,"8469.00",0
"45130",1,"8470.10",0
"45130",1,"8470.21",0
"45130",1,"8470.29",0
"45141",1,"8470.30",0
"45141",1,"8470.50",1
"45141",1,"8470.90",0
"45142",1,"8470.50",1
"45142",1,"8472.90",1
"45150",0,"8443.12",0
"45160",1,"8472.10",0
"45160",1,"8472.30",0
"45160",1,"8472.90",1
"45170",1,"8473.10",0
"45170",1,"8473.21",0
"45180",1,"8473.29",0
"45180",1,"8473.40",0
"45220",0,"8471.30",0
"45230",0,"8471.41",0
"45240",0,"8471.49",0
"45250",0,"8471.50",0
"45261",0,"8471.60",1
"45262",0,"8471.60",1
"45263",0,"8443.32",1
"45264",0,"8443.32",1
