sheet,addr,row,col,text,is_formula_cell,font_name,font_size,bold,italic,h_align,v_align,merged,merged_master,merged_range,top_px,left_px,width_px,height_px,is_title_like
S,M52,52,13,Sorgho,,,,,,,,False,,,867,818,200,17,False
S,N52,52,14,voir tableau dessus,,,,,,,,False,,,867,1018,68,17,False
S,X52,52,24,Aubergine amère,,,,,,,,False,,,867,1606,157,17,False
S,AA52,52,27,#REF!,,,,,,,,False,,,867,1876,64,17,True
S,AB52,52,28,#REF!,,,,,,,,False,,,867,1940,52,17,True
S,AC52,52,29,#REF!,,,,,,,,False,,,867,1992,64,17,True
S,AD52,52,30,#REF!,,,,,,,,False,,,867,2056,56,17,True
S,AE52,52,31,#REF!,,,,,,,,False,,,867,2112,52,17,True
S,AF52,52,32,#REF!,,,,,,,,False,,,867,2164,64,17,True
S,AG52,52,33,#REF!,,,,,,,,False,,,867,2228,63,17,True
S,AH52,52,34,#REF!,,,,,,,,False,,,867,2291,64,17,True
S,AI52,52,35,#REF!,,,,,,,,False,,,867,2355,64,17,True
S,AJ52,52,36,#REF!,,,,,,,,False,,,867,2419,64,17,True
S,AK52,52,37,#REF!,,,,,,,,False,,,867,2483,64,17,True
S,AL52,52,38,#REF!,,,,,,,,False,,,867,2547,64,17,True
S,AM52,52,39,#REF!,,,,,,,,False,,,867,2611,64,17,True
S,M53,53,13,Sesame,,,,,,,,False,,,884,818,200,17,False
S,N53,53,14,voir tableau dessus,,,,,,,,False,,,884,1018,68,17,False
S,X53,53,24,Cotton,,,,,,,,False,,,884,1606,157,17,False
S,AA53,53,27,#REF!,,,,,,,,False,,,884,1876,64,17,True
S,AB53,53,28,#REF!,,,,,,,,False,,,884,1940,52,17,True
S,AC53,53,29,#REF!,,,,,,,,False,,,884,1992,64,17,True
S,AD53,53,30,#REF!,,,,,,,,False,,,884,2056,56,17,True
S,AE53,53,31,#REF!,,,,,,,,False,,,884,2112,52,17,True
S,AF53,53,32,#REF!,,,,,,,,False,,,884,2164,64,17,True
S,AG53,53,33,#REF!,,,,,,,,False,,,884,2228,63,17,True
S,AH53,53,34,#REF!,,,,,,,,False,,,884,2291,64,17,True
S,AI53,53,35,#REF!,,,,,,,,False,,,884,2355,64,17,True
S,AJ53,53,36,#REF!,,,,,,,,False,,,884,2419,64,17,True
S,AK53,53,37,#REF!,,,,,,,,False,,,884,2483,64,17,True
S,AL53,53,38,#REF!,,,,,,,,False,,,884,2547,64,17,True
S,AM53,53,39,#REF!,,,,,,,,False,,,884,2611,64,17,True
S,AP53,53,42,#REF!,,,,,,,,False,,,884,2793,68,17,True
S,D54,54,4,Accès au revenu en espèces par saison,,,,,,,,True,D54,D54:I54,901,195,419,17,False
S,M54,54,13,Mangue,,,,,,,,False,,,901,818,200,17,False
S,N54,54,14,voir tableau dessus,,,,,,,,False,,,901,1018,68,17,False
S,X54,54,24,lait - saison 1,,,,,,,,False,,,901,1606,157,17,False
S,AA54,54,27,#REF!,,,,,,,,False,,,901,1876,64,17,True
S,AB54,54,28,#REF!,,,,,,,,False,,,901,1940,52,17,True
S,AC54,54,29,#REF!,,,,,,,,False,,,901,1992,64,17,True
S,AD54,54,30,#REF!,,,,,,,,False,,,901,2056,56,17,True
S,AE54,54,31,#REF!,,,,,,,,False,,,901,2112,52,17,True
S,AF54,54,32,#REF!,,,,,,,,False,,,901,2164,64,17,True
S,AG54,54,33,#REF!,,,,,,,,False,,,901,2228,63,17,True
S,AH54,54,34,#REF!,,,,,,,,False,,,901,2291,64,17,True
S,AI54,54,35,#REF!,,,,,,,,False,,,901,2355,64,17,True
S,AJ54,54,36,#REF!,,,,,,,,False,,,901,2419,64,17,True
S,AK54,54,37,#REF!,,,,,,,,False,,,901,2483,64,17,True
S,AL54,54,38,#REF!,,,,,,,,False,,,901,2547,64,17,True
S,AM54,54,39,#REF!,,,,,,,,False,,,901,2611,64,17,True
S,AP54,54,42,#REF!,,,,,,,,False,,,901,2793,68,17,True
S,M55,55,13,Salade,,,,,,,,False,,,918,818,200,17,False
S,N55,55,14,voir tableau dessus,,,,,,,,False,,,918,1018,68,17,False
S,X55,55,24,lait - saison 2,,,,,,,,False,,,918,1606,157,17,False
S,AA55,55,27,#REF!,,,,,,,,False,,,918,1876,64,17,True
S,AB55,55,28,#REF!,,,,,,,,False,,,918,1940,52,17,True
S,AC55,55,29,#REF!,,,,,,,,False,,,918,1992,64,17,True
S,AD55,55,30,#REF!,,,,,,,,False,,,918,2056,56,17,True
S,AE55,55,31,#REF!,,,,,,,,False,,,918,2112,52,17,True
S,AF55,55,32,#REF!,,,,,,,,False,,,918,2164,64,17,True
S,AG55,55,33,#REF!,,,,,,,,False,,,918,2228,63,17,True
S,AH55,55,34,#REF!,,,,,,,,False,,,918,2291,64,17,True
S,AI55,55,35,#REF!,,,,,,,,False,,,918,2355,64,17,True
S,AJ55,55,36,#REF!,,,,,,,,False,,,918,2419,64,17,True
S,AK55,55,37,#REF!,,,,,,,,False,,,918,2483,64,17,True
S,AL55,55,38,#REF!,,,,,,,,False,,,918,2547,64,17,True
S,AM55,55,39,#REF!,,,,,,,,False,,,918,2611,64,17,True
S,AP55,55,42,#REF!,,,,,,,,False,,,918,2793,68,17,True
S,E56,56,5,Unité administrative :,,,,,,,,False,,,935,263,64,17,False
S,G56,56,7,Goudomp,,,,,,,,False,,,935,415,68,17,False
S,M56,56,13,Gombo,,,,,,,,False,,,935,818,200,17,False
S,N56,56,14,voir tableau dessus,,,,,,,,False,,,935,1018,68,17,False
S,R56,56,18,exode / migration,,,,,,,,False,,,935,1263,69,17,False
S,V56,56,22,All,,,,,,,,False,,,935,1493,49,17,False
S,X56,56,24,vente bétail,,,,,,,,False,,,935,1606,157,17,False
S,AA56,56,27,#REF!,,,,,,,,False,,,935,1876,64,17,True
S,AB56,56,28,#REF!,,,,,,,,False,,,935,1940,52,17,True
S,AC56,56,29,#REF!,,,,,,,,False,,,935,1992,64,17,True
S,AD56,56,30,#REF!,,,,,,,,False,,,935,2056,56,17,True
S,AE56,56,31,#REF!,,,,,,,,False,,,935,2112,52,17,True
S,AF56,56,32,#REF!,,,,,,,,False,,,935,2164,64,17,True
S,AG56,56,33,#REF!,,,,,,,,False,,,935,2228,63,17,True
S,AH56,56,34,#REF!,,,,,,,,False,,,935,2291,64,17,True
S,AI56,56,35,#REF!,,,,,,,,False,,,935,2355,64,17,True
S,AJ56,56,36,#REF!,,,,,,,,False,,,935,2419,64,17,True
S,AK56,56,37,#REF!,,,,,,,,False,,,935,2483,64,17,True
S,AL56,56,38,#REF!,,,,,,,,False,,,935,2547,64,17,True
S,AM56,56,39,#REF!,,,,,,,,False,,,935,2611,64,17,True
S,AP56,56,42,#REF!,,,,,,,,False,,,935,2793,68,17,True
S,E57,57,5,ZME :,,,,,,,,False,,,952,263,64,17,True
S,H57,57,8,SN12,,,,,,,,False,,,952,483,67,17,True
S,M57,57,13,Tomate,,,,,,,,False,,,952,818,200,17,False
S,N57,57,14,voir tableau dessus,,,,,,,,False,,,952,1018,68,17,False
S,X57,57,24,main d'oeuvre agricole pre-récolte,,,,,,,,False,,,952,1606,157,17,False
S,AA57,57,27,#REF!,,,,,,,,False,,,952,1876,64,17,True
S,AB57,57,28,#REF!,,,,,,,,False,,,952,1940,52,17,True
S,AC57,57,29,#REF!,,,,,,,,False,,,952,1992,64,17,True
S,AD57,57,30,#REF!,,,,,,,,False,,,952,2056,56,17,True
S,AE57,57,31,#REF!,,,,,,,,False,,,952,2112,52,17,True
S,AF57,57,32,#REF!,,,,,,,,False,,,952,2164,64,17,True
S,AG57,57,33,#REF!,,,,,,,,False,,,952,2228,63,17,True
S,AH57,57,34,#REF!,,,,,,,,False,,,952,2291,64,17,True
S,AI57,57,35,#REF!,,,,,,,,False,,,952,2355,64,17,True
S,AJ57,57,36,#REF!,,,,,,,,False,,,952,2419,64,17,True
S,AK57,57,37,#REF!,,,,,,,,False,,,952,2483,64,17,True
S,AL57,57,38,#REF!,,,,,,,,False,,,952,2547,64,17,True
S,AM57,57,39,#REF!,,,,,,,,False,,,952,2611,64,17,True
S,AP57,57,42,#REF!,,,,,,,,False,,,952,2793,68,17,True
S,E58,58,5,Groupe :,,,,,,,,False,,,969,263,64,17,False
S,H58,58,8,P,,,,,,,,False,,,969,483,67,17,True
S,M58,58,13,Aubergine douce et amère,,,,,,,,False,,,969,818,200,17,False
S,N58,58,14,voir tableau dessus,,,,,,,,False,,,969,1018,68,17,False
S,X58,58,24,main d'oeuvre agricole récolte,,,,,,,,False,,,969,1606,157,17,False
S,AA58,58,27,#REF!,,,,,,,,False,,,969,1876,64,17,True
S,AB58,58,28,#REF!,,,,,,,,False,,,969,1940,52,17,True
S,AC58,58,29,#REF!,,,,,,,,False,,,969,1992,64,17,True
S,AD58,58,30,#REF!,,,,,,,,False,,,969,2056,56,17,True
S,AE58,58,31,#REF!,,,,,,,,False,,,969,2112,52,17,True
S,AF58,58,32,#REF!,,,,,,,,False,,,969,2164,64,17,True
S,AG58,58,33,#REF!,,,,,,,,False,,,969,2228,63,17,True
S,AH58,58,34,#REF!,,,,,,,,False,,,969,2291,64,17,True
S,AI58,58,35,#REF!,,,,,,,,False,,,969,2355,64,17,True
S,AJ58,58,36,#REF!,,,,,,,,False,,,969,2419,64,17,True
S,AK58,58,37,#REF!,,,,,,,,False,,,969,2483,64,17,True
S,AL58,58,38,#REF!,,,,,,,,False,,,969,2547,64,17,True
S,AM58,58,39,#REF!,,,,,,,,False,,,969,2611,64,17,True
S,AP58,58,42,#REF!,,,,,,,,False,,,969,2793,68,17,True
S,M59,59,13,Piment,,,,,,,,False,,,986,818,200,17,False
S,N59,59,14,voir tableau dessus,,,,,,,,False,,,986,1018,68,17,False
S,X59,59,24,exode / migration,,,,,,,,False,,,986,1606,157,17,False
S,AA59,59,27,#REF!,,,,,,,,False,,,986,1876,64,17,True
S,AB59,59,28,#REF!,,,,,,,,False,,,986,1940,52,17,True
S,AC59,59,29,#REF!,,,,,,,,False,,,986,1992,64,17,True
S,AD59,59,30,#REF!,,,,,,,,False,,,986,2056,56,17,True
S,AE59,59,31,#REF!,,,,,,,,False,,,986,2112,52,17,True
S,AF59,59,32,#REF!,,,,,,,,False,,,986,2164,64,17,True
S,AG59,59,33,#REF!,,,,,,,,False,,,986,2228,63,17,True
S,AH59,59,34,#REF!,,,,,,,,False,,,986,2291,64,17,True
S,AI59,59,35,#REF!,,,,,,,,False,,,986,2355,64,17,True
S,AJ59,59,36,#REF!,,,,,,,,False,,,986,2419,64,17,True
S,AK59,59,37,#REF!,,,,,,,,False,,,986,2483,64,17,True
S,AL59,59,38,#REF!,,,,,,,,False,,,986,2547,64,17,True
S,AM59,59,39,#REF!,,,,,,,,False,,,986,2611,64,17,True
S,AP59,59,42,#REF!,,,,,,,,False,,,986,2793,68,17,True
S,M60,60,13,Anacarde,,,,,,,,False,,,1003,818,200,17,False
S,N60,60,14,voir tableau dessus,,,,,,,,False,,,1003,1018,68,17,False
S,X60,60,24,mole et/ou terouane (SN07),,,,,,,,False,,,1003,1606,157,17,False
S,AA60,60,27,#REF!,,,,,,,,False,,,1003,1876,64,17,True
S,AB60,60,28,#REF!,,,,,,,,False,,,1003,1940,52,17,True
S,AC60,60,29,#REF!,,,,,,,,False,,,1003,1992,64,17,True
S,AD60,60,30,#REF!,,,,,,,,False,,,1003,2056,56,17,True
S,AE60,60,31,#REF!,,,,,,,,False,,,1003,2112,52,17,True
S,AF60,60,32,#REF!,,,,,,,,False,,,1003,2164,64,17,True
S,AG60,60,33,#REF!,,,,,,,,False,,,1003,2228,63,17,True
S,AH60,60,34,#REF!,,,,,,,,False,,,1003,2291,64,17,True
S,AI60,60,35,#REF!,,,,,,,,False,,,1003,2355,64,17,True
S,AJ60,60,36,#REF!,,,,,,,,False,,,1003,2419,64,17,True
S,AK60,60,37,#REF!,,,,,,,,False,,,1003,2483,64,17,True
S,AL60,60,38,#REF!,,,,,,,,False,,,1003,2547,64,17,True
S,AM60,60,39,#REF!,,,,,,,,False,,,1003,2611,64,17,True
S,AP60,60,42,#REF!,,,,,,,,False,,,1003,2793,68,17,True
S,M61,61,13,other crops (general),,,,,,,,False,,,1020,818,200,17,False
S,N61,61,14,voir tableau dessus,,,,,,,,False,,,1020,1018,68,17,False
S,X61,61,24,autre revenu,,,,,,,,False,,,1020,1606,157,17,False
S,AA61,61,27,#REF!,,,,,,,,False,,,1020,1876,64,17,True
S,AB61,61,28,#REF!,,,,,,,,False,,,1020,1940,52,17,True
S,AC61,61,29,#REF!,,,,,,,,False,,,1020,1992,64,17,True
S,AD61,61,30,#REF!,,,,,,,,False,,,1020,2056,56,17,True
S,AE61,61,31,#REF!,,,,,,,,False,,,1020,2112,52,17,True
S,AF61,61,32,#REF!,,,,,,,,False,,,1020,2164,64,17,True
S,AG61,61,33,#REF!,,,,,,,,False,,,1020,2228,63,17,True
S,AH61,61,34,#REF!,,,,,,,,False,,,1020,2291,64,17,True
S,AI61,61,35,#REF!,,,,,,,,False,,,1020,2355,64,17,True
S,AJ61,61,36,#REF!,,,,,,,,False,,,1020,2419,64,17,True
S,AK61,61,37,#REF!,,,,,,,,False,,,1020,2483,64,17,True
S,AL61,61,38,#REF!,,,,,,,,False,,,1020,2547,64,17,True
S,AM61,61,39,#REF!,,,,,,,,False,,,1020,2611,64,17,True
S,AP61,61,42,#REF!,,,,,,,,False,,,1020,2793,68,17,True
S,AQ61,61,43,#REF!,,,,,,,,False,,,1020,2861,63,17,True
S,M62,62,13,Choux,,,,,,,,False,,,1037,818,200,17,False
S,X62,62,24,total,,,,,,,,False,,,1037,1606,157,17,False
S,AB62,62,28,#REF!,,,,,,,,False,,,1037,1940,52,17,True
S,AC62,62,29,#REF!,,,,,,,,False,,,1037,1992,64,17,True
S,AD62,62,30,#REF!,,,,,,,,False,,,1037,2056,56,17,True
S,AE62,62,31,#REF!,,,,,,,,False,,,1037,2112,52,17,True
S,AF62,62,32,#REF!,,,,,,,,False,,,1037,2164,64,17,True
S,AG62,62,33,#REF!,,,,,,,,False,,,1037,2228,63,17,True
S,AH62,62,34,#REF!,,,,,,,,False,,,1037,2291,64,17,True
S,AI62,62,35,#REF!,,,,,,,,False,,,1037,2355,64,17,True
S,AJ62,62,36,#REF!,,,,,,,,False,,,1037,2419,64,17,True
S,AK62,62,37,#REF!,,,,,,,,False,,,1037,2483,64,17,True
S,AL62,62,38,#REF!,,,,,,,,False,,,1037,2547,64,17,True
S,AM62,62,39,#REF!,,,,,,,,False,,,1037,2611,64,17,True
S,AP62,62,42,#REF!,,,,,,,,False,,,1037,2793,68,17,True
S,M63,63,13,Citron,,,,,,,,False,,,1054,818,200,17,False
S,M64,64,13,"Agrumes (citron, orang, pampl)",,,,,,,,False,,,1071,818,200,17,False
S,X64,64,24,"Tableau 5: Calculs seuils, par mois",,,,,,,,False,,,1071,1606,157,17,False
S,M65,65,13,Aubergine douce,,,,,,,,False,,,1088,818,200,17,False
S,AA65,65,27,cash,,,,,,,,False,,,1088,1876,64,17,False
S,AB65,65,28,O,,,,,,,,False,,,1088,1940,52,17,True
S,AC65,65,29,N,,,,,,,,False,,,1088,1992,64,17,True
S,AD65,65,30,D,,,,,,,,False,,,1088,2056,56,17,True
S,AE65,65,31,J,,,,,,,,False,,,1088,2112,52,17,True
S,AF65,65,32,F,,,,,,,,False,,,1088,2164,64,17,True
S,AG65,65,33,M,,,,,,,,False,,,1088,2228,63,17,True
S,AH65,65,34,A,,,,,,,,False,,,1088,2291,64,17,True
S,AI65,65,35,M,,,,,,,,False,,,1088,2355,64,17,True
S,AJ65,65,36,J,,,,,,,,False,,,1088,2419,64,17,True
S,AK65,65,37,J,,,,,,,,False,,,1088,2483,64,17,True
S,AL65,65,38,A,,,,,,,,False,,,1088,2547,64,17,True
S,AM65,65,39,S,,,,,,,,False,,,1088,2611,64,17,True
S,AN65,65,40,O,,,,,,,,False,,,1088,2675,54,17,True
S,AO65,65,41,N,,,,,,,,False,,,1088,2729,64,17,True
S,AP65,65,42,total,,,,,,,,False,,,1088,2793,68,17,False
S,M66,66,13,Aubergine amère,,,,,,,,False,,,1105,818,200,17,False
S,X66,66,24,survie (non-alimentaire),,,,,,,,False,,,1105,1606,157,17,False
S,M67,67,13,Cotton,,,,,,,,False,,,1122,818,200,17,False
S,X67,67,24,protec moy d'ex,,,,,,,,False,,,1122,1606,157,17,False
S,M68,68,13,main d'oeuvre agricole pre-récolte,,,,,,,,False,,,1139,818,200,17,False
S,X68,68,24,total,,,,,,,,False,,,1139,1606,157,17,False
S,M69,69,13,main d'oeuvre agricole récolte,,,,,,,,False,,,1156,818,200,17,False
S,X69,69,24,coût denrée de base,,,,,,,,False,,,1156,1606,157,17,False
S,M70,70,13,exode / migration,,,,,,,,False,,,1173,818,200,17,False
S,N70,70,14,see under food,,,,,,,,False,,,1173,1018,68,17,False
S,R70,70,18,autres sources de nourriture,,,,,,,,False,,,1173,1263,69,17,False
S,V70,70,22,All,,,,,,,,False,,,1173,1493,49,17,False
S,X70,70,24,seuil de survie,,,,,,,,False,,,1173,1606,157,17,False
S,M71,71,13,petit commerce,,,,,,,,False,,,1190,818,200,17,False
S,N71,71,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1190,1018,68,17,False
S,X71,71,24,seuil de PME,,,,,,,,False,,,1190,1606,157,17,False
S,M72,72,13,mole et/ou terouane (SN07),,,,,,,,False,,,1207,818,200,17,False
S,M73,73,13,auto-emploi,,,,,,,,False,,,1224,818,200,17,False
S,N73,73,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1224,1018,68,17,False
S,X73,73,24,"Tableau 6: Calculs dépenses totales, par source et par mois",,,,,,,,False,,,1224,1606,157,17,False
S,M74,74,13,vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1241,818,200,17,False
S,M75,75,13,pêche,,,,,,,,False,,,1258,818,200,17,False
S,N75,75,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1258,1018,68,17,False
S,X75,75,24,month,,,,,,,,False,,,1258,1606,157,17,False
S,AB75,75,28,O,,,,,,,,False,,,1258,1940,52,17,True
S,AC75,75,29,N,,,,,,,,False,,,1258,1992,64,17,True
S,AD75,75,30,D,,,,,,,,False,,,1258,2056,56,17,True
S,AE75,75,31,J,,,,,,,,False,,,1258,2112,52,17,True
S,AF75,75,32,F,,,,,,,,False,,,1258,2164,64,17,True
S,AG75,75,33,M,,,,,,,,False,,,1258,2228,63,17,True
S,AH75,75,34,A,,,,,,,,False,,,1258,2291,64,17,True
S,AI75,75,35,M,,,,,,,,False,,,1258,2355,64,17,True
S,AJ75,75,36,J,,,,,,,,False,,,1258,2419,64,17,True
S,AK75,75,37,J,,,,,,,,False,,,1258,2483,64,17,True
S,AL75,75,38,A,,,,,,,,False,,,1258,2547,64,17,True
S,AM75,75,39,S,,,,,,,,False,,,1258,2611,64,17,True
S,AN75,75,40,O,,,,,,,,False,,,1258,2675,54,17,True
S,AO75,75,41,N,,,,,,,,False,,,1258,2729,64,17,True
S,AP75,75,42,total,,,,,,,,False,,,1258,2793,68,17,False
S,AQ75,75,43,cum,,,,,,,,False,,,1258,2861,63,17,False
S,M76,76,13,vente bois de chauffe,,,,,,,,False,,,1275,818,200,17,False
S,N76,76,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1275,1018,68,17,False
S,X76,76,24,"total, by month",,,,,,,,False,,,1275,1606,157,17,False
S,M77,77,13,cueillette (vente),,,,,,,,False,,,1292,818,200,17,False
S,N77,77,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1292,1018,68,17,False
S,X77,77,24,milk: total,,,,,,,,False,,,1292,1606,157,17,False
S,AB77,77,28,#REF!,,,,,,,,False,,,1292,1940,52,17,True
S,AC77,77,29,#REF!,,,,,,,,False,,,1292,1992,64,17,True
S,AD77,77,30,#REF!,,,,,,,,False,,,1292,2056,56,17,True
S,AE77,77,31,#REF!,,,,,,,,False,,,1292,2112,52,17,True
S,AF77,77,32,#REF!,,,,,,,,False,,,1292,2164,64,17,True
S,AG77,77,33,#REF!,,,,,,,,False,,,1292,2228,63,17,True
S,AH77,77,34,#REF!,,,,,,,,False,,,1292,2291,64,17,True
S,AI77,77,35,#REF!,,,,,,,,False,,,1292,2355,64,17,True
S,AJ77,77,36,#REF!,,,,,,,,False,,,1292,2419,64,17,True
S,AK77,77,37,#REF!,,,,,,,,False,,,1292,2483,64,17,True
S,AL77,77,38,#REF!,,,,,,,,False,,,1292,2547,64,17,True
S,AM77,77,39,#REF!,,,,,,,,False,,,1292,2611,64,17,True
S,AP77,77,42,#REF!,,,,,,,,False,,,1292,2793,68,17,True
S,M78,78,13,contruction/travaux domestiques,,,,,,,,False,,,1309,818,200,17,False
S,N78,78,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1309,1018,68,17,False
S,X78,78,24,carry-over from last month,,,,,,,,False,,,1309,1606,157,17,False
S,AC78,78,29,#REF!,,,,,,,,False,,,1309,1992,64,17,True
S,AD78,78,30,#REF!,,,,,,,,False,,,1309,2056,56,17,True
S,AE78,78,31,#REF!,,,,,,,,False,,,1309,2112,52,17,True
S,AF78,78,32,#REF!,,,,,,,,False,,,1309,2164,64,17,True
S,AG78,78,33,#REF!,,,,,,,,False,,,1309,2228,63,17,True
S,AH78,78,34,#REF!,,,,,,,,False,,,1309,2291,64,17,True
S,AI78,78,35,#REF!,,,,,,,,False,,,1309,2355,64,17,True
S,AJ78,78,36,#REF!,,,,,,,,False,,,1309,2419,64,17,True
S,AK78,78,37,#REF!,,,,,,,,False,,,1309,2483,64,17,True
S,AL78,78,38,#REF!,,,,,,,,False,,,1309,2547,64,17,True
S,AM78,78,39,#REF!,,,,,,,,False,,,1309,2611,64,17,True
S,AN78,78,40,#REF!,,,,,,,,False,,,1309,2675,54,17,True
S,AO78,78,41,#REF!,,,,,,,,False,,,1309,2729,64,17,True
S,AP78,78,42,#REF!,,,,,,,,False,,,1309,2793,68,17,True
S,M79,79,13,versements exodants permanents,,,,,,,,False,,,1326,818,200,17,False
S,N79,79,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1326,1018,68,17,False
S,X79,79,24,consumed this month,,,,,,,,False,,,1326,1606,157,17,False
S,AB79,79,28,#REF!,,,,,,,,False,,,1326,1940,52,17,True
S,AC79,79,29,#REF!,,,,,,,,False,,,1326,1992,64,17,True
S,AD79,79,30,#REF!,,,,,,,,False,,,1326,2056,56,17,True
S,AE79,79,31,#REF!,,,,,,,,False,,,1326,2112,52,17,True
S,AF79,79,32,#REF!,,,,,,,,False,,,1326,2164,64,17,True
S,AG79,79,33,#REF!,,,,,,,,False,,,1326,2228,63,17,True
S,AH79,79,34,#REF!,,,,,,,,False,,,1326,2291,64,17,True
S,AI79,79,35,#REF!,,,,,,,,False,,,1326,2355,64,17,True
S,AJ79,79,36,#REF!,,,,,,,,False,,,1326,2419,64,17,True
S,AK79,79,37,#REF!,,,,,,,,False,,,1326,2483,64,17,True
S,AL79,79,38,#REF!,,,,,,,,False,,,1326,2547,64,17,True
S,AM79,79,39,#REF!,,,,,,,,False,,,1326,2611,64,17,True
S,AN79,79,40,#REF!,,,,,,,,False,,,1326,2675,54,17,True
S,AO79,79,41,#REF!,,,,,,,,False,,,1326,2729,64,17,True
S,AP79,79,42,#REF!,,,,,,,,False,,,1326,2793,68,17,True
S,AQ79,79,43,#REF!,,,,,,,,False,,,1326,2861,63,17,True
S,M80,80,13,other income (general),,,,,,,,False,,,1343,818,200,17,False
S,N80,80,14,as vente de ngogne (SN08)/ de porcs (SN11),,,,,,,,False,,,1343,1018,68,17,False
S,X80,80,24,labour migration: total,,,,,,,,False,,,1343,1606,157,17,False
S,AB80,80,28,#REF!,,,,,,,,False,,,1343,1940,52,17,True
S,AC80,80,29,#REF!,,,,,,,,False,,,1343,1992,64,17,True
S,AD80,80,30,#REF!,,,,,,,,False,,,1343,2056,56,17,True
S,AE80,80,31,#REF!,,,,,,,,False,,,1343,2112,52,17,True
S,AF80,80,32,#REF!,,,,,,,,False,,,1343,2164,64,17,True
S,AG80,80,33,#REF!,,,,,,,,False,,,1343,2228,63,17,True
S,AH80,80,34,#REF!,,,,,,,,False,,,1343,2291,64,17,True
S,AI80,80,35,#REF!,,,,,,,,False,,,1343,2355,64,17,True
S,AJ80,80,36,#REF!,,,,,,,,False,,,1343,2419,64,17,True
S,AK80,80,37,#REF!,,,,,,,,False,,,1343,2483,64,17,True
S,AL80,80,38,#REF!,,,,,,,,False,,,1343,2547,64,17,True
S,AM80,80,39,#REF!,,,,,,,,False,,,1343,2611,64,17,True
S,AP80,80,42,#REF!,,,,,,,,False,,,1343,2793,68,17,True
S,X81,81,24,carry-over from last month,,,,,,,,False,,,1360,1606,157,17,False
S,AC81,81,29,#REF!,,,,,,,,False,,,1360,1992,64,17,True
S,AD81,81,30,#REF!,,,,,,,,False,,,1360,2056,56,17,True
S,AE81,81,31,#REF!,,,,,,,,False,,,1360,2112,52,17,True
S,AF81,81,32,#REF!,,,,,,,,False,,,1360,2164,64,17,True
S,AG81,81,33,#REF!,,,,,,,,False,,,1360,2228,63,17,True
S,AH81,81,34,#REF!,,,,,,,,False,,,1360,2291,64,17,True
S,AI81,81,35,#REF!,,,,,,,,False,,,1360,2355,64,17,True
S,AJ81,81,36,#REF!,,,,,,,,False,,,1360,2419,64,17,True
S,AK81,81,37,#REF!,,,,,,,,False,,,1360,2483,64,17,True
S,AL81,81,38,#REF!,,,,,,,,False,,,1360,2547,64,17,True
S,AM81,81,39,#REF!,,,,,,,,False,,,1360,2611,64,17,True
S,AN81,81,40,#REF!,,,,,,,,False,,,1360,2675,54,17,True
S,AO81,81,41,#REF!,,,,,,,,False,,,1360,2729,64,17,True
S,AP81,81,42,#REF!,,,,,,,,False,,,1360,2793,68,17,True
S,X82,82,24,consumed this month,,,,,,,,False,,,1377,1606,157,17,False
S,AB82,82,28,#REF!,,,,,,,,False,,,1377,1940,52,17,True
S,AC82,82,29,#REF!,,,,,,,,False,,,1377,1992,64,17,True
S,AD82,82,30,#REF!,,,,,,,,False,,,1377,2056,56,17,True
S,AE82,82,31,#REF!,,,,,,,,False,,,1377,2112,52,17,True
S,AF82,82,32,#REF!,,,,,,,,False,,,1377,2164,64,17,True
S,AG82,82,33,#REF!,,,,,,,,False,,,1377,2228,63,17,True
S,AH82,82,34,#REF!,,,,,,,,False,,,1377,2291,64,17,True
S,AI82,82,35,#REF!,,,,,,,,False,,,1377,2355,64,17,True
S,AJ82,82,36,#REF!,,,,,,,,False,,,1377,2419,64,17,True
S,AK82,82,37,#REF!,,,,,,,,False,,,1377,2483,64,17,True
S,AL82,82,38,#REF!,,,,,,,,False,,,1377,2547,64,17,True
S,AM82,82,39,#REF!,,,,,,,,False,,,1377,2611,64,17,True
S,AN82,82,40,#REF!,,,,,,,,False,,,1377,2675,54,17,True
S,AO82,82,41,#REF!,,,,,,,,False,,,1377,2729,64,17,True
S,AP82,82,42,#REF!,,,,,,,,False,,,1377,2793,68,17,True
S,AQ82,82,43,#REF!,,,,,,,,False,,,1377,2861,63,17,True
S,C83,83,3,Dépenses saisonnières (Nourriture + revenu),,,,,,,,True,C83,C83:J83,1394,131,552,17,False
S,M83,83,13,Dépenses,,,,,,,,False,,,1394,818,200,17,False
S,N83,83,14,Retard disponibilité,,,,,,,,False,,,1394,1018,68,17,False
S,P83,83,16,curr.an.,,,,,,,,False,,,1394,1150,64,17,False
S,X83,83,24,other food: total,,,,,,,,False,,,1394,1606,157,17,False
S,AB83,83,28,#REF!,,,,,,,,False,,,1394,1940,52,17,True
S,AC83,83,29,#REF!,,,,,,,,False,,,1394,1992,64,17,True
